album_id	year_end_score	is_pop	year
4jKeipwuUTjlx9USNYdhZn	38319	True	2018
1Gtf2hZQlOGVER16uemmzR	37524	True	2018
2Kh43m04B1UkVcpcRa1Zug	36464	True	2018
1zUY4PAFrNUOCeaEBrEHzh	31694	True	2018
6J84szYCnMfzEcvIcfWMFL	27672	True	2018
7vEJAtP3KgKSpOHVgwm3Eh	27118	True	2018
6nxDQi0FeEwccEPJeNySoS	26394	True	2018
748dZDqSZy6aPXKcI9H80u	26182	True	2018
0BwWUstDMUbgq2NYONRqlu	25543	True	2018
6X1x82kppWZmDzlXXK3y3q	25281	True	2018
3q6Bz38jmqRDkXI7j5Hb9Y	24963	True	2018
7fd7SEK25VS3gJAUgSwL6y	23807	True	2018
1azUkThwd2HfUDdeNeT147	22425	True	2018
1xn54DMo2qIqBuMqHtUsFd	21677	True	2018
08jWgM4vSkTose4blKBWov	21242	True	2018
2ZUFSbIkmFkGag000RWOpA	21192	True	2018
7viNUmZZ8ztn2UB4XB3jIL	20405	True	2018
1yGbNOtRIgdIiGHOEBaZWf	20352	True	2018
1uG9cIT7IRuq9NqFvKFUsI	20049	True	2018
3RRcYI9ZM3nOiIo3bzaLeJ	20022	True	2018
0ETFjACtuP2ADo6LFhL6HN	19635	True	2018
6mUdeDZCsExyJLMdAfDuwh	19627	True	2018
3cQO7jp5S9qLBoIVtbkSM1	19186	True	2018
0P3oVJBFOv3TDXlYRhGL7s	18391	True	2018
7lxHnls3yQNl8B9bILmHj7	18285	True	2018
0V7c0hnrLUFJyHNtjiAT2E	18142	True	2018
1kCHru7uhxBUdzkm4gzRQc	18073	True	2018
4wExFfncaUIqSgoxnqa3Eh	17940	True	2018
3OUWMcgPTQIElaufktjDLK	17794	True	2018
1C2h7mLntPSeVYciMRTF4a	17490	True	2018
6twKQ0EsUJHVlAr6XBylrj	17331	True	2018
4UlGauD7ROb3YbVOFMgW5u	17278	True	2018
6eZdwrhB97A3EYx9QppGfl	16725	True	2018
40GMAhriYJRO1rsY4YdrZb	16536	True	2018
4YjC2XwME8RP4rmSIeGK7I	16403	True	2018
77dNyQA0z8dV33M4so4eRY	16381	True	2018
6hPkbAV3ZXpGZBGUvL6jVM	16340	True	2018
0K4pIOOsfJ9lK8OjrZfXzd	16317	True	2018
5XqEf16OrHdmMoNS1b6WDg	15604	True	2018
53tvjWbVNZKd3CvpENkzOC	15598	True	2018
42WVQWuf1teDysXiOupIZt	15582	True	2018
0ptlfJfwGTy0Yvrk14JK1I	15561	True	2018
4PgleR09JVnm3zY1fW3XBA	14946	True	2018
6pZj4nvx6lV3ulIK3BSjvs	14946	True	2018
2ODvWsOgouMbaA5xf0RkJe	14946	True	2018
3OZgEywV4krCZ814pTJWr7	14847	True	2018
5s0rmjP8XOPhP6HhqOhuyC	14681	True	2018
4QAC6FquY8D0RXom13iE5J	14681	True	2018
2Lgsa7jbu86SK5zJVFCh3S	14298	True	2018
1DTBcVfk3zXPHRmgpY6rFZ	14259	True	2018
2uEf3r9i2bnxwJQsxQ0xQ7	14220	True	2018
3T4tUhGYeRNVUGevb0wThu	14204	True	2018
5EJgQd6IcN7xvdmpARRk5b	14147	True	2018
1lXY618HWkwYKJWBRYR4MK	14098	True	2018
65ayND23IInUPHJKsaAqe7	14063	True	2018
6kf46HbnYCZzP6rjvQHYzg	14045	True	2018
4eLPsYPBmXABThSJ821sqY	13886	True	2018
3wBabo4pmzsYjALMSKY7Iq	13800	True	2018
5L0e8X6Mf9lfjs2miK2WUB	13674	True	2018
7GjG91tyHQNGEHzKJaqOi0	13515	True	2018
6MTPPsqX8KnmDWmnQmbxJ5	13462	True	2018
76290XdXVF9rPzGdNRWdCh	13356	True	2018
1lhNch5NkOONvFhRPh8qaj	13332	True	2018
33pt9HBdGlAbRGBHQgsZsU	13303	True	2018
6Fr2rQkZ383FcMqFyT7yPr	13180	True	2018
733e1ZfktLSwj96X5rsMeE	12879	True	2018
51wp3EOOp2mBIjhZjR7W0i	12879	True	2018
5VdyJkLe3yvOs0l4xXbWp0	12826	True	2018
4w5Jvreahp3yvLqc4vCr9I	12773	True	2018
3mH6qwIy9crq0I9YQbOuDf	12650	True	2018
1KOmHyNLuOe5YrPhD3Juuf	12561	True	2018
09KOjaflTBRE28GVvXqkYC	12427	True	2018
1Li4rADxSxjT2g4xqUcMYh	12296	True	2018
3zak0kNLcOY5vFcB3Ipskp	12296	True	2018
6DEjYFkNZh67HP7R9PSZvv	12296	True	2018
0lUL92det7mZ4DaHYmiUEC	12024	True	2018
7ayBZIe1FHkNv0T5xFCX6F	12018	True	2018
7gsWAHLeT0w7es6FofOXk1	12012	True	2018
71QyofYesSsRMwFOTafnhB	11860	True	2018
01sfgrNbnnPUEyz6GZYlt9	11826	True	2018
39P7VD7qlg3Z0ltq60eHp7	11563	True	2018
4s05NbwGgw5SO42AdsN5Oo	11518	True	2018
0ujKXmDetsmfjNvmwW546y	11322	True	2018
1VAc77UvK5wj8ZSWCo3V2b	11174	True	2018
1uzIyRT1QxDx4fMIX0UiAE	11130	True	2018
3TJz2UBNYJtlEly0sPeNrQ	11064	True	2018
2vD3zSQr8hNlg0obNel4TE	11025	True	2018
1MI6gNg0plcEOgs8aezsjH	10951	True	2018
3xybjP7r2VsWzwvDQipdM0	10875	True	2018
4JPguzRps3kuWDD5GS6oXr	10815	True	2018
0CuYNS755Ow710G2E7aLDE	10811	True	2018
0MV1yCXcNNQBfwApqAVkH0	10716	True	2018
5fPglEDz9YEwRgbLRvhCZy	10673	True	2018
0aqZJlugIkTUWW1sa4BANp	10461	True	2018
3I9Z1nDCL4E0cP62flcbI5	9750	True	2018
1m48hdS1VeCbPI7rWlxPL1	9636	True	2018
66Y5XaoFSoa0A4P0u56s8V	9597	True	2018
4GsvtpiQYDo6dYuFIgM4wT	9520	True	2018
3ZQZrCJHXZ1G6EYxzYGhuA	9432	True	2018
7hwhuEQT4Fp5bzwLlYZtiz	9430	True	2018
7CAAClnSiXdMibPT1oyl4k	9389	True	2018
6NUEU1vyIctdAg8IHot8Wy	9345	True	2018
5OZJflQcQCdZLQjtUudCin	9338	True	2018
6Q6erxuA6kqfBobtkmO5pH	9306	True	2018
5M8gr5RV2eR6UkztC69ogB	9295	True	2018
2GSU4IGtDcY5kCXnCJbfNT	8970	True	2018
2Ti79nwTsont5ZHfdxIzAm	8820	True	2018
47BiFcV59TQi2s9SkBo2pb	8704	True	2018
1ubczeMvCrPHbSEjgfu4a7	8699	True	2018
0Uv83rRhY5QvHKkQoULRKk	8604	True	2018
2nkto6YNI4rUYTLqEwWJ3o	8586	True	2018
5VoeRuTrGhTbKelUfwymwu	8585	True	2018
4JBZ0QHveEpESepanNBG8A	8505	True	2018
5y1YWb4OONEGbxZQLRNUwO	8154	True	2018
4KdtEKjY3Gi0mKiSdy96ML	8103	True	2018
4VzzEviJGYUtAeSsJlI9QB	7918	True	2018
5f34GtT1lzD6MVCTZcffNh	7866	True	2018
4OTAx9un4e6NfoHuVRiOrC	7755	True	2018
7fRrTyKvE4Skh93v97gtcU	7655	True	2018
4Wv5UAieM1LDEYVq5WmqDd	7630	True	2018
5EEkfRgfYHiFu0lGur6Z6M	7600	True	2018
2FTS6a6DLXMNp8flyA0HGO	7531	True	2018
3HHp5I6Q6SEyU5bkvoCtnV	7425	True	2018
6trNtQUgC8cgbWcqoMYkOR	7395	True	2018
6rRFeV6xigfNyPoZ6YqcoW	7332	True	2018
5xtAAHr59ozJ2PQ67utEmi	7223	True	2018
24fkX2Gdqw4a6pR9BUYbE5	7194	True	2018
6ee8lju8zGwQ6Pkr5tZSts	7190	True	2018
4qZBW3f2Q8y0k1A84d4iAO	7161	True	2018
1HiN2YXZcc3EjmVZ4WjfBk	6902	True	2018
1Hno6CtKbaFNAEPjRHDrc6	6895	True	2018
7r36rel1M4gyBavfcJP6Yz	6854	True	2018
4LH4d3cOWNNsVw41Gqt2kv	6825	True	2018
6uSnHSIBGKUiW1uKQLYZ7w	6786	True	2018
05LEST8E8mkEIl2LRfUkcI	6736	True	2018
0U6ldwLBEMkwgfQRY4V6D2	6696	True	2018
57d3sy3kp1FSfCJYwp2nvW	6681	True	2018
4F87p1aiFwHeU4uu65MaPV	6680	True	2018
7yf9ZJyHRbp8sHtpDKfPpt	6633	True	2018
4QUNWTw2FsIz722xjUjFJw	6622	True	2018
6tkjU4Umpo79wwkgPMV3nZ	6571	True	2018
750APP0eKVlcgOxaZnBnVt	6570	True	2018
1GHkv48TNqI8MKWJ1FwKFC	6480	True	2018
2VP96XdMOKTXefI8Nui23s	6465	True	2018
3TqvvuCMcTpSjFvAToQT8A	6308	True	2018
5vvvo79z68vWj9yimoygfS	6201	True	2018
7dAm8ShwJLFm9SaJ6Yc58O	6176	True	2018
3vpXJ54S3MXLyzysw8qq7c	6155	True	2018
72qA6s4fjF8Y2VX1UDMfp2	6075	True	2018
1JHZTusMlrbbTBC3xHt2Gw	5972	True	2018
47VjIh8rgyMJJHNR98w0Kw	5877	True	2018
6qRbGZqJ3aQY8N8bcHc1ug	5862	True	2018
2D0Hi3Jj6RFnpWDcSa0Otu	5778	True	2018
4Carzsnpd6yvuHZ49I0oz8	5753	True	2018
3N7eWDCvfWv34xWNohdHjO	5703	True	2018
6ApYSpXF8GxZAgBTHDzYge	5551	True	2018
2aTOwGU66ocsf8IQpOI0XZ	5525	True	2018
4Em5W5HgYEvhpc2elrpKES	5475	True	2018
0tQ7Iu6EicQTPyhYRNWjaT	5475	True	2018
0mZIUXje90JtHxPNzWsJNR	5472	True	2018
278c24ae4JsSRpOEzlaghQ	5447	True	2018
4rJgzzfFHAVFhCSt2P4I3j	5428	True	2018
7CocMpFkEjPUMkWyPH3s0v	5425	True	2018
0g1F5eGVwX4Sxi1n8ojPkE	5420	True	2018
4vLYreWxd2ptOAzPwTyBI3	5420	True	2018
1ATL5GLyefJaxhQzSPVrLX	5325	True	2018
7gmak9ZGm10y4PtZa9SBQn	5261	True	2018
4TOkZvtqNpg5UHyGxCn0mS	5238	True	2018
4nHOF3neSo6Y7OG5OAflkC	5075	True	2018
2VVvm4zJlUQm9XmBCvGN6z	5060	True	2018
6FED8aeieEnUWwQqAO9zT1	5051	True	2018
3MATDdrpHmQCmuOcozZjDa	5027	True	2018
6t5D6LEgHxqUVOxJItkzfb	5024	True	2018
1OUSVsNCpP37xXhcTy7UgZ	4998	True	2018
2cWBwpqMsDJC1ZUwz813lo	4968	True	2018
7lPoGKpCGgdKFAxpudhAH5	4967	True	2018
1Kc7TpYwJQ0mzVAssuWbB0	4945	True	2018
20r762YmB5HeofjMCiPMLv	4888	True	2018
7iwGw8ob3YLqZrbKzGFnHi	4830	True	2018
7ahctQBwcSxDdP0fRAPo2p	4829	True	2018
0fUy6IdLHDpGNwavIlhEsl	4627	True	2018
4pgbf6PoUwBlPQDBcATNq0	4584	True	2018
52JymrguPgkmmwLaWIusst	4397	True	2018
58ufpQsJ1DS5kq4hhzQDiI	4378	True	2018
14hC5eBiPUxdPa90eCzwrR	4371	True	2018
7f6xPqyaolTiziKf5R5Z0c	4367	True	2018
2B87zXm9bOWvAJdkJBTpzF	4221	True	2018
41GuZcammIkupMPKH2OJ6I	4210	True	2018
2nwTJuSqvCygeyI8U7vpeI	4199	True	2018
5Hs43ta4vAYKRRRR7DKjt9	4193	True	2018
7jbdod8XNRfe2nIhppht46	4189	True	2018
2HaqChIDc5go3qxVunBDK0	4185	True	2018
5wtE5aLX5r7jOosmPhJhhk	4169	True	2018
2IA9d7atwNgtiS6Tpv9WKt	4149	True	2018
2SCQAZZ5pc90l9SPBsWCIQ	4113	True	2018
3o09FMrUQ5TVBUYb6msCMi	4088	True	2018
6NrsgXTJ3x2RRR8b0v2M7S	4058	True	2018
01l3jTY261V3CESZR4dABz	3990	True	2018
2acDkDTWdNFie1HjcFa4Ny	3970	True	2018
6vdArdBxeqXrgT6OTuYY01	3970	True	2018
0YFou4SbS16F4GhSADLDfz	3970	True	2018
214f4uAY0p2KgY7Fl4fBgk	3932	True	2018
7lqieLm717j9Z8JrG7POkS	3923	True	2018
3CCnGldVQ90c26aFATC1PW	3915	True	2018
5IYvKd22yQkJRfoIStesbX	3913	True	2018
30QoUTsSdpQuZunPNFsLnm	3910	True	2018
5mG8oNkNKM2my7t9ywra96	3896	True	2018
22rp3PnM3q2mtTI0OGCzpq	3840	True	2018
0XAIjjN5qxViVS0Y5fYkar	3795	True	2018
3tx8gQqWbGwqIGZHqDNrGe	3771	True	2018
6QaVfG1pHYl1z15ZxkvVDW	3771	True	2018
2njb3cHa1yhUMdu8PT2VhY	3672	True	2018
1hTrdWpdPEeXHQWc9GmpxZ	3644	True	2018
1zCNrbPpz5OLSr6mSpPdKm	3630	True	2018
1IYVB8NfiRqhdZlTxjspNh	3624	True	2018
2lATw9ZAVp7ILQcOKPCPqp	3553	True	2018
2dpS2uYlkzDsPjl3IZbNjD	3542	True	2018
5kprdYds6oZb4iSldfflOT	3518	True	2018
45fVgJb5lmzatX9VZ4yzSO	3518	True	2018
7Dj0aaKI4RpehMPqOu56mW	3485	True	2018
0SukGZiXMtmsZoxstkBtNR	3450	True	2018
5wCuMMmsjXNZ9yU91sEjf7	3365	True	2018
4IAMLhL37kMrpByavj25Ne	3348	True	2018
3HNnxK7NgLXbDoxRZxNWiR	3336	True	2018
4RQIHpmmapmEpOFNi2GvAB	3303	True	2018
4w0N1CaZwQ5RPIuawqlYyy	3271	True	2018
4CzT5ueFBRpbILw34HQYxi	3145	True	2018
2jJfnAZE6IG3oYnUv2eCj4	3120	True	2018
6pmoTLfsPpn0wisT3YFJSN	3089	True	2018
4tCZ22E9RnUz09OaDJfaoO	3030	True	2018
5pQwQRnQOuKrbVUVnGMEN4	3023	True	2018
3otkui6GGLYq0O1jD3obAo	3000	True	2018
1ckBGyrkltenXO6WNFkqxj	2955	True	2018
6LURWtPusB5fGenqj0lbFd	2905	True	2018
6pwuKxMUkNg673KETsXPUV	2890	True	2018
3fc97ZWLIMc1xawhxbKrh2	2876	True	2018
0llyIxX3nDC3hobbGibVZl	2849	True	2018
6GBu7GU6dztLYlZuUHiwA2	2769	False	2018
23cuZhPWDfX1uKD4qwuv7t	2769	False	2018
6NjMLOTy7deZD4WfpVt3RL	2744	False	2018
5EbpxRwbbpCJUepbqVTZ1U	2737	False	2018
2sCwWLX6DJgjCACS0iEBHD	2737	False	2018
7mgdTKTCdfnLoa1HXHvLYM	2728	False	2018
4c2p3TdN7NcQfCXyueCNnC	2718	False	2018
187UNqZ7MX3neMYkkevmdm	2562	False	2018
50yFYgKdwJANZ5O9MIbMkg	2478	False	2018
5BGzOpea6At0Nd7tYtYZOP	2478	False	2018
6Ew52HWkgfbth9ihRAq2Xd	2453	False	2018
0iU6k5p5NFNbAc1MOFMusJ	2441	False	2018
7uVimUILdzSZG4KKKWToq0	2403	False	2018
4xbBdnb59ariAF5s06juqS	2369	False	2018
2c1ipXPsfn6ylm6PrQNuDU	2326	False	2018
1WMVvswNzB9i2UMh9svso5	2325	False	2018
5Nwsra93UQYJ6xxcjcE10x	2308	False	2018
1XQnW746HBsLJAgZUW9Kyu	2282	False	2018
4kqXw1yf9EKamws0zCarGt	2276	False	2018
435mubtZvkoTYIPXWy3seP	2266	False	2018
3oXvzShPN8iY2P1UYl3WVJ	2255	False	2018
621cXqrTSSJi1WqDMSLmbL	2254	False	2018
55PaacHRiUf9viujcy8Psm	2250	False	2018
03AdJ15pTDdmxry6qkKwlO	2248	False	2018
2yXnY2NiaZk9QiJJittS81	2232	False	2018
48Kac3ieDtt9OSp9Fm4g9e	2232	False	2018
4tUyNf5dGXwY4TaMaxwhqF	2222	False	2018
5TjDN2hfsgNWVtP8Ew56Xx	2221	False	2018
2SxBuClrOCg8WZPXEDobmm	2199	False	2018
1IR2nlwX6YVTXXeu2qzoWO	2199	False	2018
61ulfFSmmxMhc2wCdmdMkN	2196	False	2018
2DjfazR5N3TgXBQ7oVALA1	2190	False	2018
1FZKIm3JVDCxTchXDo5jOV	2124	False	2018
15Id9Jrqab8IwHFirdrrLp	2089	False	2018
3id4t9IqRoB1f1smOERtrY	2070	False	2018
6l4itLa2SkBAVBASZ2WKFv	2045	False	2018
1qwlxZTNLe1jq3b0iidlue	2045	False	2018
77spqXa3VNN0mw13PgWWyY	2044	False	2018
6rcbbhcm8Os7EiVRHP9Aef	2024	False	2018
4es0SCGoooYKR36713JWNz	2014	False	2018
6ZvDJs17O3woQirttKRYCG	2014	False	2018
4GNIhgEGXzWGAefgN5qjdU	1989	False	2018
7DuJYWu66RPdcekF5TuZ7w	1974	False	2018
3LpIwZdzFwc10psLingT8x	1948	False	2018
082VlX7cBth0o8xqDGclNn	1948	False	2018
2AN1D9gpBufZUUJdLrf9pR	1946	False	2018
6QtnCAFmqOwR75jOOmU7k9	1876	False	2018
5JejIsf2LtCx5KTMAKCAfW	1872	False	2018
24TAupSNVWSAHL0R7n71vm	1845	False	2018
7A0defNYClzfQHV8ifOBv0	1841	False	2018
6P9PZjWXoCRF5b66BafPKY	1835	False	2018
1QIZsTZrZdQwQ9QJnFoFao	1833	False	2018
7zeCZY6rQRufc8IHGKyXGX	1826	False	2018
2ghztb1E7auvrtaXmcRqbV	1820	False	2018
6i6folBtxKV28WX3msQ4FE	1788	False	2018
4UNwL1B7JoymNUiTFJa52B	1781	False	2018
10VeHPWU3210DSCq0uQ9uN	1772	False	2018
4bcUiX49wpmDRhrC8TvDWV	1729	False	2018
4mwO9qIVmngSe7yR5Ios0I	1693	False	2018
72g63eJx0aLyg2T0DCoTEC	1654	False	2018
0iWG0AWnGf939jpHGl6fmR	1652	False	2018
5hDwXxawZfYuNxylzGXcqt	1646	False	2018
68ic1ZsRo0DIodoDYZXcM5	1636	False	2018
70406c1Pa2F3BQscpLiUME	1627	False	2018
0t70lpfTyHEv0uuq21fhdZ	1624	False	2018
0LvrjOn7CrNSs0jVUvrgVy	1623	False	2018
7J9fifadXb0PPSBWXctbi8	1619	False	2018
34GQP3dILpyCN018y2k61L	1619	False	2018
3JyIW77miWQq13ir3HLJHw	1617	False	2018
0RK6vpJWuCZpNWNdRJ8rpY	1611	False	2018
2PjlaxlMunGOUvcRzlTbtE	1595	False	2018
6lggWd5q9Rh66OkDE1eNDr	1592	False	2018
7oiJYvEJHsmYtrgviAVIBD	1540	False	2018
7wfjL0ZBEycLvXzJmHF45g	1532	False	2018
6thZNGX8hUVSjUrqJgPB9b	1499	False	2018
3he0Uva3KD5aNSHpJm9H90	1483	False	2018
6vBGI5522jvPi0ZZuGQNp4	1479	False	2018
63MKT9hwmiMFFdFp5SdB1p	1449	False	2018
6S9YaGXnmRe8tWJ0e457HP	1442	False	2018
1rJRpYs4BJ7GIDG0zZCJSM	1435	False	2018
3IO8IPjwXuzPJnoaqkwYrj	1428	False	2018
7amhD2hPLf3ROk9LimNg72	1428	False	2018
519SZo5x38UD8Jg7AUXWWE	1421	False	2018
07bIdDDe3I3hhWpxU6tuBp	1413	False	2018
5XRCcUfwtLNQflDd9cfz4U	1406	False	2018
1amYhlukNF8WdaQC3gKkgL	1406	False	2018
0dtwIycvTaFNjo44QRwWz7	1399	False	2018
6sdXGlrywMohGMVg5gIqwp	1395	False	2018
2r2r78NE05YjyHyVbVgqFn	1386	False	2018
5eDLHSsctG7CccVeYSTLeh	1385	False	2018
3OTNvYUGlsb091nCxTMRON	1385	False	2018
0f1ml4Nxke8TCV3MG9uZPW	1378	False	2018
4sSXylKcBB3p47VfrBJlfK	1370	False	2018
5VML6S956h4YfoYPooqLEi	1359	False	2018
4qplno3lbet8WvuTGdDG3T	1350	False	2018
27YzHBsMfq6RvPQxWiK9sC	1329	False	2018
7xYiTrbTL57QO0bb4hXIKo	1317	False	2018
0pq0xlcKwmYXllX05JACt8	1317	False	2018
6VCDStheOuhrQaoYbHP2iO	1315	False	2018
4hTM8jZ8DCCqglmZUDMSPz	1291	False	2018
7maqqIx8xmxVYtjhQtbq98	1276	False	2018
70Sc7IfsfeFT6memnEmktU	1275	False	2018
1tSsb3t0pqVVONvBJivoT9	1233	False	2018
3uLrSFrNqa8CULSIU7e9v5	1221	False	2018
3950MST9uRPKyh4Prv7lh1	1221	False	2018
3JfSxDfmwS5OeHPwLSkrfr	1214	False	2018
1lyjkFTJ6yxUyNYysWVBo9	1214	False	2018
2D1s85eD7MLnPd3zjfK4tr	1208	False	2018
5OZ8rT5NZcYNxkf8jnIAL0	1203	False	2018
3MYJYd73u0SatCnRVvRJ3M	1202	False	2018
1IpufqmucrxYUJQxf1AP0n	1202	False	2018
1MS0Fqde1LdgYnoxiUgLHe	1183	False	2018
58qdMDlJaZBYleY7Bf0gNc	1167	False	2018
2wmmYoAC48iNSTdU5Iwg6H	1166	False	2018
09Q3WwGYsQe5ognkvVkmCu	1166	False	2018
6TFMgR0C4F4ql0OkXSf9Fh	1160	False	2018
35S1JCj5paIfElT2GODl6x	1146	False	2018
58icpaZ35NuKczovWzvZeF	1137	False	2018
1LAGbpQJIl1vUhpGmmnSUd	1133	False	2018
3EwMFeUkcp36t9IVJ8d54q	1124	False	2018
7dK54iZuOxXFarGhXwEXfF	1090	False	2018
0C0Vs4XobImmqpr6kIasde	1076	False	2018
35MCliB52A6ZzGCBw24FgW	1050	False	2018
0V59zTtkUXNwrrLkzlGXTK	1029	False	2018
0Wmnkh4lzGy5rgkUPOjYbg	1015	False	2018
6btUx9G2BPajQ7P6mpTxId	1015	False	2018
7Ht6xQ80vFtSe2n2KjAAsA	1015	False	2018
68xKnVblFsSQ48CtgZT0oY	1009	False	2018
0pKZJj9GzcKPCS8r4IaksA	1009	False	2018
6MoaDh76Fsg0ogW2l7HAFx	1004	False	2018
5EM2ZGVQ4MZOA1iICy9vDc	1004	False	2018
5rbJtzuXtpIP0Ykk7ewIit	1004	False	2018
4dPosP4Io4sDCmeiCxVHW0	1004	False	2018
3My4DXwRjAS5HXontsJx1A	999	False	2018
4IJsz38bUJjUXkFBhU8icl	989	False	2018
75fT8UQEDnekHNhRnbdpNI	985	False	2018
1V0QZHpLMJd9b4EBLAarX1	982	False	2018
7nXJ5k4XgRj5OLg9m8V3zc	972	False	2018
56XXDc04Gugu3CknMcsWLY	964	False	2018
0pyegFEOKmOmSlIPoi91vG	949	False	2018
5GMAtv4CU6GYQMo36Uuiqc	948	False	2018
6Ii9GOGk4v4NWJIDjAbe87	944	False	2018
4Jk9oJP4aUo6X2XSwTgnBh	942	False	2018
2widuo17g5CEC66IbzveRu	939	False	2018
4RUq0kdGLKc5ROEv8I0lRY	935	False	2018
0mwf6u9KVhZDCNVyIi6JuU	934	False	2018
7th3D4IFJFSGajVlS4DheM	929	False	2018
3NrXBJmXedum2g4vKr3d9y	929	False	2018
1NfrmcXk8xNennyxQ57JcW	909	False	2018
0DB01cPUt66gHPLL1JcdQq	905	False	2018
5nQhqsmAirtZqHID6tkcnh	894	False	2018
1uK2Ylhdap9LEPWEtDNBRu	884	False	2018
2QRrrjJcbfHSx79HbXLpdl	840	False	2018
3yWRq9Dd2UO5xyqxTjLDmp	838	False	2018
6Vip5A5NmEazvKuxj6GLYf	830	False	2018
1jcYwZsN7JEve9xsq9BuUX	819	False	2018
0XcHdI2ZyNADjfvo5Ubs39	805	False	2018
4f8pX9Vjs9uU5aKjqDNcDO	805	False	2018
6128JCa2uBqHWia5AzJOKV	801	False	2018
3Jr1RhAyndBxtyi8rJs3Op	801	False	2018
5guQPUTJAINiFb4Sm0kLuV	797	False	2018
27njCHox0UGBACf635VFvZ	794	False	2018
13UwfQZqne7ZQIkUZsAPLg	793	False	2018
66EwBbt2kPgugo8Wz0SKAw	793	False	2018
7oc6i8xUILaWwQ5BJMZS3c	792	False	2018
5lFvZh6pCTJzr9UStebyCF	790	False	2018
7t3qTcKUOUCPawLU38UOU5	789	False	2018
3CXa4AY5Rt4kymz1vW90WR	784	False	2018
0EfHWQeb3T1UJw9KrqN407	781	False	2018
72I2i7wwU3Q7mJGxbNW12D	777	False	2018
0m6B5ZF9TTOR0mkxVH3DWz	777	False	2018
2qIbHfs93z6eDwGoAdCkXA	777	False	2018
1S7KWH0szrqutOvzsqxiBv	775	False	2018
622gmiTAUET3WtAZq8aXtS	769	False	2018
7dj3N9Ue8kXeMjXyxesD2t	769	False	2018
547DJFUYOl2SBYJbo2jZX1	761	False	2018
6BLPwtPvpmqKHp2pFfpSIT	761	False	2018
5V6FVW8sc8yyhmDZwaNm5T	753	False	2018
6FjK2XLQJloz36NgRciCHv	738	False	2018
2lKNtQvCX966OIbIdn14TW	738	False	2018
5GudCwtzhNLH4K9juCxnMi	735	False	2018
097eYvf9NKjFnv4xA9s2oV	725	False	2018
52sC6oWMYjYcxxqVmaZ1TN	718	False	2018
3BPDSjoJlho8oiUPUNrShM	713	False	2018
4rBIMMvhMZMa3Q0X4LRYQi	711	False	2018
6idVoBWP2mt1qoMtASm3gc	701	False	2018
0U578dQAanKmYDKCvqk2P3	690	False	2018
4EPQtdq6vvwxuYeQTrwDVY	685	False	2018
4R3tXoorBpHji6Jdms8a4Q	677	False	2018
5ZwH7KH8Zw0m76hYwANMos	675	False	2018
31oeDyCOLhgeZyktfxo0pE	671	False	2018
0LhDyJXelg31FKLW5GDcKi	654	False	2018
0CnQ0JQajNswRjPkNYVG8m	647	False	2018
3wXTjWYl5lWpPBC3QAxhIO	645	False	2018
4Kd6niUoyuNkcLRVmThm0H	645	False	2018
2Lq2qX3hYhiuPckC8Flj21	617	False	2018
0tcExuDWMQdBbwSpqN8Ku2	611	False	2018
4ni1I8eIqUlfokkN2FE0hv	609	False	2018
3Mj4A4nNJzIdxOyS4yzOhj	606	False	2018
6UYZEYjpN1DYRW0kqFy9ZE	606	False	2018
4iF44RCCybJtkBkMoqrLW2	602	False	2018
6PWXKiakqhI17mTYM4y6oY	596	False	2018
64zK6tmksJw9gNZR0L4DVx	593	False	2018
7p3G0OCxtlWyJcPE1FxnyB	593	False	2018
0z0z4DcXhHiobX5ZKAw8Qn	590	False	2018
1jeMiSeSnNS0Oys375qegp	584	False	2018
7dwIWyB2jdJgL3P2JEgRKm	581	False	2018
2viOlnLfhPLDgx7hvBqLwW	578	False	2018
3Jxbxc50mckc4xrw2dg4yD	578	False	2018
5f6Eu9QtujgGggq5qbbycV	578	False	2018
3rqqwtJE89WoWvMyPTvbZc	575	False	2018
4A2z1eFKxkLX3sI57R5y5s	575	False	2018
5OZgDtx180ZZPMpm36J2zC	572	False	2018
4I1J7XuAGPE9QQFqx7copt	572	False	2018
59kwBSCOkQiV6L6tUxkNjU	566	False	2018
0IXxmmlfSQxgJNWnNjHhgJ	563	False	2018
5c2AzoNyr46fCQM5d8mxE0	563	False	2018
2eV6DIPDnGl1idcjww6xyX	559	False	2018
7mXg4fLJHmmnjAahH15Wsj	558	False	2018
4Y2V5TihhuWyKGnUzLQEpH	554	False	2018
1L3jhywNGVbRmOjprKPvzj	554	False	2018
01hp4DvayKlnqUQrmk0vvz	551	False	2018
0NSRgubfAJoYv2kvVAcRKy	545	False	2018
5oQClEU6YXiVoaz4ZTmOOO	531	False	2018
1u5gq15cYorEthAD0IDDOB	524	False	2018
3M683oGfLgaL300rp3xIT2	521	False	2018
5vW8xhq1cIBvC8IXOfPss7	512	False	2018
5kXmI1B0BLb2joTTAckz9n	509	False	2018
6BsJaQiuPWfXwytfZXQBLm	506	False	2018
6opJjTuHd4tQ1h2qrus7jH	505	False	2018
6nakKOO8Qfv0xU24BvEXnn	503	False	2018
4i1ukevFHCZqPSRsXKyYgl	494	False	2018
2kzkwgOFAtRsDsas5Hi0Qu	491	False	2018
211iJYKUbpqrykRsPG27CG	489	False	2018
4TkHHAIfecWUcXszJK9tYZ	488	False	2018
1CoVw7saic0ozYSDTeQ26l	488	False	2018
