artist_id	year_end_score	is_pop	year
3TVXtAsR1Inumwj472S9r4	115282	True	2018
0LyfQWJT6nXafLPZqxe9Of	78376	True	2018
6eUKZXaKkcviH0Ku9w2n3V	60969	True	2018
7dGJo4pcD2V6oG8kP0tJRR	57511	True	2018
53XhwfbYqKCa1cC15pYq2q	56375	True	2018
3WrFJ7ztbogyGnTHbHJFl2	52849	True	2018
0du5cEVh5yTK9QJze8zA0C	47598	True	2018
1Xyo4u8uXC1ZmMpatF05PJ	45579	True	2018
2YZyLoL8N0Wb9xBt1NhZWg	40403	True	2018
4YLtscXsxbVgi031ovDDdh	39973	True	2018
2ye2Wgw4gimLv2eAKyk1NB	39556	True	2018
4dpARuHxo51G3z768sgnrY	38742	True	2018
2QsynagSdAqZj3U9HgDzjD	38319	True	2018
15UsOTVnJzReFVN1VCnxy4	37904	True	2018
06HL4z0CvFAxyc27GXpf02	37635	True	2018
0rvjqX7ttXeg3mTy8Xscbt	37524	True	2018
3fMbdgg4jU18AjLCKBhRSm	36650	True	2018
6l3HvQ5sa6mXTsMTB19rO5	35803	True	2018
2wY79sveU1sp5g7SokKOiI	33471	True	2018
246dkjvS1zLTtiykXe5h60	32227	True	2018
6x2LnllRG5uGarZMsD4iO8	29255	True	2018
5K4W6rqBFWDnAN6FQUkS6x	29194	True	2018
08GQAI4eElDnROBrJRGE0X	27846	True	2018
3qm84nBOXUEQ2vnTfUTTFC	27544	True	2018
6oMuImdp5ZcFhWP0ESe6mG	26877	True	2018
66CXWjxzNUsdJxJ2JdwvnR	26508	True	2018
26VFTg2z8YR0cCuwLzESi2	26108	True	2018
0Y5tJX1MQlPlqiwlOH1tJY	25510	True	2018
20JZFwl6HVl6yg8a4H3ZqK	25349	True	2018
4tX2TplrkIP4v05BNC903e	24963	True	2018
7n2wHs1TKAczGzO7Dd2rGr	23101	True	2018
3YQKmKGau1PzlVlkL1iodx	23095	True	2018
3b8QkneNDz4JHKKKlLgYZg	22871	True	2018
1dfeR4HaWDbWqFHLkxsg1d	22263	True	2018
0BvkDsjIUla7X0k6CSWh1I	20834	True	2018
7wlFDEWiM5OoIAt8RSli8b	20487	True	2018
485uL27bPomh29R4JmQehQ	20202	True	2018
711MCceyCBcFnzjGY4Q7Un	19627	True	2018
5pKCCKE2ajJHZ9KAiaK11H	18470	True	2018
6LuN9FCkKOj5PcnpouEgny	18416	True	2018
36QJpDe2go2KgaRleHCDTp	18405	True	2018
1UTPBmNbXNTittyMJrNkvw	18269	True	2018
46SHBwWsqBkxI7EeeBEQG7	18205	True	2018
2kucQ9jQwuD8jWdtR9Ef38	18154	True	2018
1URnnhqYAYcrqrcwql10ft	18031	True	2018
64KEffDW9EtZ1y2vBYgq8T	17430	True	2018
6XyY86QOPPrYVGvF9ch6wz	17006	True	2018
69GGBxA162lTqCwzJG5jLp	16783	True	2018
2EMAnMvWE2eb56ToJVfCWs	16725	True	2018
6M2wZ9GZgrQXHCFfjv46we	16540	True	2018
6fOMl44jA4Sp5b9PpYCkzz	16506	True	2018
5f7VJjfbwm532GiveGC0ZK	16468	True	2018
6yJCxee7QumYr820xdIsjo	16403	True	2018
4O15NlyKLIASxsJ0PrXPfz	16159	True	2018
718COspgdWOnwOFpJHRZHS	16113	True	2018
0fiWOxhsBsQQvFDtxUQWo0	15656	True	2018
5me0Irg2ANcsgc93uaYrpb	15604	True	2018
0L8ExT028jH3ddEcZwqJJ5	15598	True	2018
4xRYI6VqpkE3UwrDrAZL8L	15593	True	2018
0ECwFtbIWEVNwjlrfc6xoL	15574	True	2018
1RyvyyTE3xzB2ZywiAwp0i	15416	True	2018
1i8SpTcr7yvPOmcqrbnVXY	14997	True	2018
4nDoRrQiYLoBzwC5BhVJzF	14953	True	2018
3Nrfpe0tUJi4K4DXYWgMUX	14928	True	2018
6S2OmqARrzebs0tKUEyXyp	14807	True	2018
1uNFoZAHBGtllmzznpCI3s	14629	True	2018
4MoAOfV4ROWofLG3a3hhBN	14259	True	2018
1z7b1Pr1rSlvWRzsW3HOrS	14256	True	2018
6olE6TJLqED3rqDCT0FyPh	14220	True	2018
04gDigrS5kc9YWfZHwBETP	14146	True	2018
7tYKF4w9nC0nq9CsPZTHyP	13898	True	2018
6vWDO969PvNqNYHIOW5v0m	13799	True	2018
0u2FHSq3ln94y5Q57xazwf	13670	True	2018
1KCSPY1glIKqW2TotWuXOR	13669	True	2018
5t28BP42x2axFnqOOMg3CM	13455	True	2018
2h93pZq0e7k5yf4dywlkpM	12906	True	2018
4MCBfE4596Uoi2O4DtmEMz	12903	True	2018
02kJSzxNuaWGqwubyUba0Z	12340	True	2018
7bXgB6jMjp9ATFy66eO08Z	12339	True	2018
1anyVhU62p31KFi8MEzkbf	11901	True	2018
7gZfnEnfiaHzxARJ2LeXrf	11865	True	2018
64M6ah0SkkRsnPGtGiRAbb	11624	True	2018
699OTQXzgjhIYAHMy9RyPD	11604	True	2018
6y8XlgIV8BLlIg1tT1R10i	11498	True	2018
4kYSro6naA4h99UJvo89HB	11394	True	2018
3PhoLpVuITZKcymswpck5b	11130	True	2018
4GvEc3ANtPPjt1ZJllr5Zl	11119	True	2018
20wkVLutqVOYrc0kxFs7rA	10875	True	2018
7d3WFRME3vBY2cgoP38RDo	10868	True	2018
22bE4uQ6baNwSHPVcDxLCe	10618	True	2018
4kI8Ie27vjvonwaB2ePh8T	10445	True	2018
40LHVA5BTQp9RxHOQ9JPYj	10324	True	2018
73sIBHcqh3Z3NyqHKZ7FOL	10203	True	2018
6Xgp2XMz1fhVYe7i6yNAax	10198	True	2018
6VuMaDnrHyPL1p4EHjYLi7	10168	True	2018
58lV9VcRSjABbAbfWS6skp	10053	True	2018
4xFUf1FHVy696Q1JQZMTRj	9926	True	2018
00FQb4jTyendYWaN8pK0wa	9902	True	2018
3FfvYsEGaIb52QPXhg4DcH	9607	True	2018
7z5WFjZAIYejWy0NI5lv4T	9501	True	2018
7HkdQ0gt53LP4zmHsL0nap	9484	True	2018
5ZS223C6JyBfXasXxrRqOk	9389	True	2018
5y2Xq6xcjJb2jVM54GHK3t	9190	True	2018
2FXC3k01G6Gw61bmprjgqS	8745	True	2018
1pPmIToKXyGdsCF6LmqLmI	8662	True	2018
2Z88fKsL22PDUEVWwAR1RT	8629	True	2018
4NpFxQe2UvRCAjto3JqlSl	8612	True	2018
4V8LLVI7PbaPR0K2TGSxFF	8598	True	2018
5Rl15oVamLq7FbSb0NNBNy	8541	True	2018
0QHgL1lAIqAw0HtD7YldmP	8505	True	2018
0kwBswqLAwOSM0PdZAEKaM	8163	True	2018
6qqNVTkY8uBg9cP3Jd7DAH	8160	True	2018
16oZKvXb6WkQlVAjwo2Wbg	8154	True	2018
0C8ZW7ezQVs4URX5aX7Kqx	8071	True	2018
31W5EY0aAly4Qieq6OFu6I	7944	True	2018
4IVAbR2w4JJNJDDRFP3E83	7706	True	2018
1zNqDE7qDGCsyzJwohVaoX	7680	True	2018
55Aa2cqylxrFIXC767Z865	7625	True	2018
3grHWM9bx2E9vwJCdlRv9O	7368	True	2018
3wyVrVrFCkukjdVIdirGVY	7254	True	2018
2hlmm7s2ICUX0LVIhVFlZQ	7223	True	2018
1gPhS1zisyXr5dHTYZyiMe	7105	True	2018
26AHtbjWKiwYzsoGoUZq53	6955	True	2018
5JZ7CnR6gTvEMKX4g70Amv	6936	True	2018
20sxb77xiYeusSH8cVdatc	6885	True	2018
6zFYqv1mOsgBRQbae3JJ9e	6854	True	2018
0k17h0D3J5VfsdmQ1iZtE9	6825	True	2018
360IAlyVv4PCEVjgyMZrxK	6736	True	2018
3mGCLimuzOdod4Lnegny4d	6681	True	2018
0hCNtLu0JehylgoiP8L4Gh	6664	True	2018
0c173mlxpT3dSFRgMO8XPh	6644	True	2018
6icQOAFXDZKsumw3YXyusw	6593	True	2018
13y7CgLHjMVRMDqxdx0Xdo	6443	True	2018
6WY7D3jk8zTrHtmkqqo5GI	6415	True	2018
17lzZA2AlOHwCwFALHttmp	6344	True	2018
1Mxqyy3pSjf8kZZL4QVxS0	6101	True	2018
3JhNCzhSMTxs9WLGJJxWOY	6075	True	2018
3oDbviiivRWhXwIE8hxkVV	5913	True	2018
31TPClRtHm23RisEBtV3X7	5802	True	2018
4LLpKhyESsyAXpc4laK94U	5716	True	2018
5dHt1vcEm9qb8fCyLcB3HL	5475	True	2018
70cRZdQywnSFp9pnc2WTCE	5475	True	2018
4MVyzYMgTwdP7Z49wAZHx0	5425	True	2018
7iZtZyCzp3LItcw1wtPI3D	5420	True	2018
6APm8EjxOHSYM5B4i3vT3q	5403	True	2018
3tJoFztHeIJkJWMrx0td2f	5345	True	2018
6extd4B6hl8VTmnlhpl2bY	5134	True	2018
2IvkS5MXK0vPGnwyJsrEyV	5042	True	2018
13ubrt8QOOCPljQ2FL1Kca	5027	True	2018
1Hsdzj7Dlq2I7tHP7501T4	5011	True	2018
2jku7tDXc6XoB6MO2hFuqg	4914	True	2018
1vyhD5VmyZ7KMfW5gqLgo5	4880	True	2018
4lDBihdpMlOalxy1jkUbPl	4590	True	2018
2qxJFvFYMEDqd7ui6kSAcq	4590	True	2018
0WOxhx4hikIsyF3CRPLC8W	4511	True	2018
2kCcBybjl3SAtIcwdWpUe3	4397	True	2018
3BmGtnKgCSGYIUhmivXKWX	4393	True	2018
1yjracK9CNmMgZo5myCuqu	4371	True	2018
70kkdajctXSbqSMJbQO424	4367	True	2018
4fpTMHe34LC5t3h5ztK8qu	4264	True	2018
3oSJ7TBVCWMDMiYjXNiCKE	4232	True	2018
163tK9Wjr9P9DmM0AVK7lm	4221	True	2018
6s22t5Y3prQHyaHWUN1R1C	4200	True	2018
7CajNmpbOovFoOoasH2HaY	4185	True	2018
3nViOFa3kZW8OMSNOzwr98	4151	True	2018
4TEJudQY2pXxVHPE3gD2EU	4058	True	2018
7jy3rLJdDQY21OgRLCZ9sD	4055	True	2018
137W8MRPWKqSmrBGDBFSop	3970	True	2018
7x8nK0m0cP2ksQf0mjWdPS	3944	True	2018
0A0FS04o6zMoto8OKPsDwY	3913	True	2018
2cFrymmkijnjDg9SS92EPM	3910	True	2018
6cXMpsP9x0SH4kFfMyVezF	3903	True	2018
7rkW85dBwwrJtlHRDkJDAC	3644	True	2018
6LqNN22kT3074XbTVUrhzX	3624	True	2018
4iHNK0tOyZPYnBU7nGAgpQ	3623	True	2018
2RDOrhPqAM4jzTRCEb19qX	3527	True	2018
7c0XG5cIJTrrAgEC3ULPiq	3524	True	2018
1GxkXlMwML1oSg5eLPiAz3	3412	True	2018
28ExwzUQsvgJooOI0X1mr3	3348	True	2018
2hPgGN4uhvXAxiXQBIXOmE	3203	True	2018
1ZwdS5xdxEREPySFridCfh	3145	True	2018
4mxWe1mtYIYfP040G38yvS	3114	True	2018
2R21vXR83lH98kGeO99Y66	3023	True	2018
1mfDfLsMxYcOOZkzBxvSVW	3005	True	2018
6roFdX1y5BYSbp60OTJWMd	2955	True	2018
1dID9zgn0OV0Y8ud7Mh2tS	2899	True	2018
6AUl0ykLLpvTktob97x9hO	2890	True	2018
3gGUMEwIX6XodWsYEvKSal	2782	True	2018
21WS9wngs9AqFckK7yYJPM	2737	True	2018
6vXTefBL93Dj5IqAWq6OTv	2718	True	2018
1HY2Jd0NmPuamShAr6KMms	2712	True	2018
0VRj0yCOv2FXJNP47XQnx5	2671	True	2018
0eI3X5rAzHRZVe5FPk4MN1	2662	True	2018
7jmTilWYlKOuavFfmQAcu6	2646	True	2018
4S9EykWXhStSc15wEx8QFK	2552	True	2018
4BYxqVkZyFjtik7crYLg5Q	2507	True	2018
6ZV6lGY0prbqpTD0Md8i29	2392	True	2018
4qBgvVog0wzW75IQ48mU7v	2326	True	2018
4tMm1dU6Gn04VAZ9ClHcIZ	2323	True	2018
1c98eGHr1V9MGiIYRLnbGO	2250	True	2018
77tT1kLj6mCWtFNqiOmP9H	2222	True	2018
4oUHIQIBe0LHzYfvXNW4QM	2199	True	2018
6KImCVD70vtIoJWnq6nGn3	2124	True	2018
7oPftvlwr6VrsViSDV7fJY	2070	True	2018
7dOBabd5O4CvKrg4iriHTM	2030	True	2018
0EeQBlQJFiAfJeVN2vT9s0	2024	True	2018
3hcs9uc56yIGFCSy9leWe7	2008	True	2018
7v4imS0moSyGdXyLgVTIV7	1985	True	2018
4ytkhMSAnrDP8XzRNlw9FS	1974	True	2018
71jzN72g8qWMCMkWC5p1Z0	1946	True	2018
2lRH2dgU5Kk4Bc5phmII4T	1930	True	2018
3EXdLajEO02ziZ90P90bSW	1897	True	2018
5a2EaR3hamoenG9rDuVn8j	1885	True	2018
0GSuGuz8CIQpRZdig9k9Mt	1876	True	2018
04T7QEqAiQBW12loi1g2CO	1872	True	2018
3qnGvpP8Yth1AqSBMqON5x	1850	True	2018
5zctI4wO9XSKS8XwcnqEHk	1831	True	2018
77kULmXAQ6vWer7IIHdGzI	1788	True	2018
7gP3bB2nilZXLfPHJhMdvc	1780	True	2018
4sj6D0zlMOl25nprDJBiU9	1753	True	2018
50co4Is1HCEo8bhOyUWKpn	1750	True	2018
4STHEaNw4mPZ2tzheohgXB	1716	True	2018
7sKxqpSqbIzphAKAhrqvlf	1703	True	2018
3Gm5F95VdRxW3mqCn8RPBJ	1693	True	2018
3EA9hVIzKfFiQI0Kikz2wo	1636	True	2018
0MHgLfmQdutffmvWe5XBTN	1621	True	2018
3MZsBdqDrRTJihTHQrO6Dq	1619	True	2018
0xnukP6q4PWNqQUjQjMeSb	1617	True	2018
6ueGR6SWhUJfvEhqkvMsVs	1597	True	2018
6TIYQ3jFPwQSRmorSezPxX	1555	True	2018
4IWBUUAFIplrNtaOHcJPRM	1540	True	2018
4KJ6jujcNPzOyhdNoiNftp	1538	True	2018
378dH6EszOLFShpRzAQkVM	1532	True	2018
0ONHkAv9pCAFxb0zJwDNTy	1532	True	2018
3EW0kQ1skZiK1NHg3Spt9J	1504	True	2018
1E2AEtxaFaJtH0lO7kgNKw	1489	True	2018
5WUlDfRSoLAfcVSX1WnrxN	1464	True	2018
51Blml2LZPmy7TTiAg47vQ	1442	True	2018
2TI7qyDE0QfyOlnbtfDo7L	1428	True	2018
0iEtIxbK0KxaSlF7G42ZOp	1428	True	2018
3AA28KZvwAUcZuOKwyblJQ	1406	True	2018
70BYFdaZbEKbeauJ670ysI	1399	True	2018
7mEIug7XUlQHikrFxjTWes	1395	True	2018
5OSQDUNmll299ldFIF1Dau	1392	True	2018
3sDbKMebVH2VYcRSl7u1VC	1385	True	2018
6gZq1Q6bdOxsUPUG1TaFbF	1378	True	2018
1SupJlEpv7RS2tPNRaHViT	1362	True	2018
7nwUJBm0HE4ZxD3f5cy5ok	1340	True	2018
2cADQgiLMjNhbsfeN52Bf3	1333	True	2018
3HiuzBlSW7pGDXlSFMhO2g	1329	True	2018
0OLpdla9YvZOtlPnQkXScl	1317	True	2018
43ZHCT0cAZBISjO8DG9PnE	1317	True	2018
5QdEbQJ3ylBnc3gsIASAT5	1315	True	2018
4VMYDCV2IEDYJArk749S6m	1308	True	2018
3RqBeV12Tt7A8xH3zBDDUF	1299	True	2018
6ZjFtWeHP9XN7FeKSUe80S	1293	True	2018
57LYzLEk2LcFghVwuWbcuS	1291	True	2018
6Ha4aES39QiVjR0L2lwuwq	1289	True	2018
3J16YwU6nMj1NbGi7LpZNv	1276	True	2018
3csPGzuEd89ehDO17NPOdy	1275	True	2018
3WGpXCj9YhhfX11TToZcXP	1223	True	2018
2RdwBSPQiwcmiDo9kixcl8	1210	True	2018
5BtHciL0e0zOP7prIHn3pP	1208	True	2018
3TOqt5oJwL9BE2NG9MEwDa	1202	True	2018
5wPoxI5si3eJsYYwyXV4Wi	1192	True	2018
1Bl6wpkWCQ4KVgnASpvzzA	1169	True	2018
4yiQZ8tQPux8cPriYMWUFP	1167	True	2018
0qSX3s5pJnAlSsgsCne8Cz	1134	True	2018
4cPHsZM98sKzmV26wlwD2W	1123	True	2018
7kwCkEJ384PWm0UQW3hxjS	1105	True	2018
4V8Sr092TqfHkfAA5fXXqG	1064	True	2018
5ixB75BQR3ADoWQkcHQJTs	1060	True	2018
2AoeqcUs8DySgZRJ9yV4Ou	1050	True	2018
5Berubt6ysOy2LCMyqhmXP	1037	True	2018
02rd0anEWfMtF7iMku9uor	1029	True	2018
776Uo845nYHJpNaStv1Ds4	1021	True	2018
4FZ3j1oH43e7cukCALsCwf	1015	True	2018
3gd8FJtBJtkRxdfbTu19U2	1015	True	2018
1moxjboGR7GNWYIMWsRjgG	1009	True	2018
1p6CdzJRoicjRcSdWoB9Qc	1007	True	2018
1Cs0zKBU1kc0i8ypK3B9ai	1004	True	2018
72OaDtakiy6yFqkt4TsiFt	1004	True	2018
1r4hJ1h58CWwUQe3MxPuau	1004	True	2018
2ySHS7UojGu20XfUPaBlyu	997	True	2018
6H1RjVyNruCmrBEWRbD0VZ	993	True	2018
4yBK75WVCQXej1p04GWqxH	989	True	2018
1vCWHaC5f2uS3yhpwWbIA6	971	True	2018
0hYxQe3AK5jBPCr5MumLHD	964	True	2018
1eEfMU2AhEo7XnKgL7c304	948	True	2018
4ULO7IGI3M2bo0Ap7B9h8a	934	True	2018
5VX8hxrcfJWwaTLiqGUHG3	929	True	2018
2ODbg2404zUzTi02qIPEjB	928	True	2018
2rhFzFmezpnW82MNqEKVry	920	True	2018
5W5bDNCqJ1jbCgTxDD0Cb3	898	True	2018
6Ff53KvcvAj5U7Z1vojB5o	894	True	2018
1zNqQNIdeOUZHb8zbZRFMX	879	True	2018
49e4v89VmlDcFCMyDv9wQ9	848	True	2018
6ydoSd3N2mwgwBHtF6K7eX	830	True	2018
1ShZZUjkbXCjhwrb18BA8I	818	True	2018
0RqtSIYZmd4fiBKVFqyIqD	805	True	2018
4x1nvY2FN8jxqAFA0DA02H	805	True	2018
20qISvAhX20dpIbOOzGK3q	802	True	2018
1Qp56T7n950O3EGMsSl81D	801	True	2018
4DFhHyjvGYa9wxdHUjtDkc	801	True	2018
5Hc9oDGvStNGmnj44m8sHg	794	True	2018
0nJUwPwC9Ti4vvuJ0q3MfT	793	True	2018
41klVmDluQZmGGqoidNfbe	791	True	2018
5xQKoGD7Ql92fWd1uWwKkf	789	True	2018
2HUwZ0kumzCSlhFcjFZfpp	783	True	2018
2UZMlIwnkgAEDBsw1Rejkn	777	True	2018
1VPmR4DJC1PlOtd0IADAO0	777	True	2018
2jnIB6XdLvnJUeNTy5A0J2	777	True	2018
5v8jlSmAQfrkTjAlpUfWtu	776	True	2018
1dqGS5sT6PE2wEvP1gROZC	769	True	2018
2lolQgalUvZDfp5vvVtTYV	769	True	2018
6PAt558ZEZl0DmdXlnjMgD	762	True	2018
4OBJLual30L7gRl5UkeRcT	761	True	2018
39NR3AUhpbbqKM33vWn2fp	753	True	2018
3jOstUTkEu2JkjvRdBA5Gu	747	True	2018
6JL8zeS1NmiOftqZTRgdTz	737	True	2018
147nKr9upHZSSxqCzh9j7c	727	True	2018
6Q192DXotxtaysaqNPy5yR	725	True	2018
7e10JUMF7MJmmwYpnTSMI5	718	True	2018
4QQgXkCYTt3BlENzhyNETg	718	True	2018
3dRfiJ2650SZu6GbydcHNb	712	True	2018
6fxyWrfmjcbj5d12gXeiNV	701	True	2018
1U1el3k54VvEUzo3ybLPlM	685	True	2018
2wUjUUtkb5lvLKcGKsKqsR	682	True	2018
7FY5V3XMwlNBPitEjXowHQ	679	True	2018
3eqjTLE0HfPfh78zjh6TqT	679	True	2018
0EdvGhlC1FkGItLOWQzG4J	677	True	2018
0RESbWvOMyua0yuyVrztJ5	606	True	2018
3mIj9lX2MWuHmhNCA7LSCW	596	False	2018
2tRsMl4eGxwoNabM08Dm4I	593	False	2018
4phGZZrJZRo4ElhRtViYdl	592	False	2018
7Ln80lUS6He07XvHI8qqHH	584	False	2018
10exVja0key0uqUkk6LJRT	578	False	2018
02seUFsFQP7TH4hLrTj77o	575	False	2018
3jK9MiCrA42lLAdMGUZpwa	575	False	2018
6ltzsmQQbmdoHHbLZ4ZN25	575	False	2018
12Chz98pHFMPJEknJQMWvI	572	False	2018
2wSgVsgLUZeDJwoLcPO7ny	563	False	2018
2IDLDx25HU1nQMKde4n61a	554	False	2018
2hGh5VOeeqimQFxqXvfCUf	545	False	2018
4mwXUEKaW4ftbncf9Hi58l	540	False	2018
5lHRUCqkQZCIWeX7xG4sYT	512	False	2018
21E3waRsmPlU7jZsS13rcj	509	False	2018
0jW6R8CVyVohuUJVcuweDI	504	False	2018
38EmEgXkgK51MT2tPY0EoC	503	False	2018
1DvtabXAjfrMihPP6JQdHs	503	False	2018
2J0JN7EFN10G1Tty6hX0AN	494	False	2018
21dooacK2WGBB5amYvKyfM	488	False	2018
0Ty63ceoRnnJKVEYP0VQpk	488	False	2018
7vCtweS8UVAXTyau2j0rDT	485	False	2018
6eJqAWJdd8JhAN1pQGie4r	482	False	2018
78YqeIji3mgAS2K1Maca6x	479	False	2018
3Y7RZ31TRPVadSFVy1o8os	479	False	2018
2SNzxY1OsSCHBLVi77mpPQ	470	False	2018
0NWbwDZY1VkRqFafuQm6wk	461	False	2018
1n2pb9Tsfe4SwAjmUac6YT	457	False	2018
2yrbLiuBmc9j81lTX3XUuI	446	False	2018
6jJ0s89eD6GaHleKKya26X	441	False	2018
6hfwwpXqZPRC9CsKI7qtv1	431	False	2018
1C5vXvYnmVVTKw4GVCKGzM	431	False	2018
4viUC2wIQUkbAPuLkPxKS6	429	False	2018
3lPQ2Fk5JOwGWAF3ORFCqH	426	False	2018
5fMUXHkw8R8eOP2RNVYEZX	422	False	2018
196lKsA13K3keVXMDFK66q	411	False	2018
6deZN1bslXzeGvOLaLMOIF	406	False	2018
6fzQ81ouajOEFqCIB9VwrS	403	False	2018
10gzBoINW3cLJfZUka8Zoe	398	False	2018
20vuBdFblWUo2FCOvUzusB	398	False	2018
2sG4zTOLvjKG1PSoOyf5Ej	394	False	2018
1l7ZsJRRS8wlW3WfJfPfNS	392	False	2018
6om12Ev5ppgoMy3OYSoech	388	False	2018
3nuc29fYGlQbIrwh4yrNWd	388	False	2018
7ITd48RbLVpUfheE7B86o2	386	False	2018
5P5FTygHyx2G57oszR3Wot	384	False	2018
3CjlHNtplJyTf9npxaPl5w	382	False	2018
1OwarW4LEHnoep20ixRA0y	381	False	2018
64tNsm6TnZe2zpcMVMOoHL	380	False	2018
3LjhVl7GzYsza1biQjTpaN	380	False	2018
0X380XXQSNBYuleKzav5UO	380	False	2018
0YrtvWJMgSdVrk3SfNjTbx	378	False	2018
6UBA15slIuadJ8h2lPRPos	376	False	2018
3utxjLheHaVEd9bPjQRsy8	376	False	2018
6i392l38cR3uBPF0DbNs7S	375	False	2018
6guC9FqvlVboSKTI77NG2k	374	False	2018
6xBZgSMsnKVmaAxzWEwMSD	372	False	2018
7t0rwkOPGlDPEhaOcVtOt9	372	False	2018
161AC1AVRkIGIMxyj5djFQ	372	False	2018
7iWiAD5LLKyiox2grgfmUT	370	False	2018
3A5tHz1SfngyOZM2gItYKu	370	False	2018
2kGBy2WHvF0VdZyqiVCkDT	368	False	2018
56ZTgzPBDge0OvCGgMO3OY	364	False	2018
6DPYiyq5kWVQS4RGwxzPC7	363	False	2018
4o7tWrzQOqarDtTMWD2HV9	362	False	2018
5lpH0xAS4fVfLkACg9DAuM	361	False	2018
3X458ddYA2YcVWuVIGGOYe	360	False	2018
1k2oAkKtKxfFmoTFd1Feji	358	False	2018
5rSXSAkZ67PYJSvpUpkOr7	358	False	2018
6DVipHzYsPlIoA0DW8Gmns	356	False	2018
2xiIXseIJcq3nG7C8fHeBj	356	False	2018
74ASZWbe4lXaubB36ztrGX	354	False	2018
3YCKuqpv9nCsIhJ2v8SMix	354	False	2018
7GN9PivdemQRKjDt4z5Zv8	352	False	2018
3SgHzT552wy2W8pNLaLk24	352	False	2018
4Cedjq5BQL3MhapRvDpFED	342	False	2018
23zg3TcAtWQy7J6upgbUnj	342	False	2018
70gP6Ry4Uo0Yx6uzPIdaiJ	334	False	2018
0SwO7SWeDHJijQ3XNS7xEE	334	False	2018
6z7xFFHxYkE9t8bwIF0Bvg	328	False	2018
3e7awlrlDSwF3iM0WBjGMp	324	False	2018
1CoZyIx7UvdxT5c8UkMzHd	322	False	2018
39xmI59WrIMyyJjSDq6WCu	318	False	2018
3kFj6o9mi2BlJrlS29b1bh	312	False	2018
21egYD1eInY6bGFcniCRT1	310	False	2018
0fA0VVWsXO9YnASrzqfmYu	307	False	2018
4Mt6w4tDGiPgV5q6JWPlrI	306	False	2018
0b1sIQumIAsNbqAoIClSpy	303	False	2018
2JC4hZm1egeJDEolLsMwZ9	302	False	2018
2pSObt5Fk8izuX8ZfI3jRn	296	False	2018
5eAWCfyUhZtHHtBdNk56l1	295	False	2018
5vngPClqofybhPERIqQMYd	292	False	2018
4AA474G2hRfrHyGrfyDseO	290	False	2018
2TImI3DW7o5MdRXJs4D37h	288	False	2018
3UrWALysNWwb24BnlAzSwm	284	False	2018
7K78lVZ8XzkjfRSI7570FF	283	False	2018
4TMHGUX5WI7OOm53PqSDAT	279	False	2018
37hAfseJWi0G3Scife12Il	278	False	2018
6Dq7cTNWG0ezi3tNdfVIQE	276	False	2018
4gzpq5DPGxSnKTe4SA8HAU	273	False	2018
1aEYCT7t18aM3VvM6y8oVR	268	False	2018
5CiGnKThu5ctn9pBxv7DGa	266	False	2018
6v8FB84lnmJs434UJf2Mrm	264	False	2018
6DIS6PRrLS3wbnZsf7vYic	262	False	2018
2NdeV5rLm47xAvogXrYhJX	254	False	2018
3gMaNLQm7D9MornNILzdSl	250	False	2018
3QSQFmccmX81fWCUSPTS7y	247	False	2018
5CCwRZC6euC8Odo6y9X8jr	246	False	2018
66lH4jAE7pqPlOlzUKbwA0	241	False	2018
60gmlHZmT16wiO9GiXKYK9	233	False	2018
7bu3H8JO7d0UbMoVzbo70s	229	False	2018
3koiLjNrgRTNbOwViDipeA	225	False	2018
3ubJycxLEy7j9MMwwEOHfp	221	False	2018
41MozSoPIsD1dJM0CLPjZF	215	False	2018
3CygdxquGHurS7f9LjNLkv	213	False	2018
3sFhA6G1N0gG1pszb6kk1m	210	False	2018
6XpaIBNiVzIetEPCWDvAFP	209	False	2018
0nmQIMXWTXfhgOBdNzhGOs	207	False	2018
5e4Dhzv426EvQe3aDb64jL	207	False	2018
6pRi6EIPXz4QJEOEsBaA0m	198	False	2018
2v7wIbCkIzxOfT3GnqCexD	190	False	2018
6O7MpKrY91vlCd4Osi6XKs	187	False	2018
1DTZRmlVZBxx2wRQBtx6yi	186	False	2018
0FI0kxP0BWurTz8cB8BBug	186	False	2018
50JJSqHUf2RQ9xsHs0KMHg	186	False	2018
3GzWhE2xadJiW8MqRKIVSK	185	False	2018
74cb3MG0x0BOnYNW1uXYnM	184	False	2018
0nq64XZMWV1s7XHXIkdH7K	183	False	2018
6meTcQ79DrfkIuSLPZkpBg	182	False	2018
4njdEjTnLfcGImKZu1iSrz	181	False	2018
4EzkuveR9pLvDVFNx6foYD	180	False	2018
2b6REyd5UBBp4ZPDhZ2TNB	180	False	2018
3jsyANBBy6gOZUSQhiGclx	180	False	2018
4OOlG5eBXSkSAAEeKjJb5Y	179	False	2018
3WaJSfKnzc65VDgmj2zU8B	178	False	2018
2UazAtjfzqBF0Nho2awK4z	177	False	2018
2auC28zjQyVTsiZKNgPRGs	175	False	2018
4Cqia9vrAbm7ANXbJGXsTE	174	False	2018
3NChzMpu9exTlNPiqUQ2DE	174	False	2018
1caBfBEapzw8z2Qz9q0OaQ	174	False	2018
1qqdO7xMptucPDMopsOdkr	173	False	2018
35Uu85Pq33mK8x1jYqsHY2	173	False	2018
1TJbmc7jTpw78GKCiMpvDh	173	False	2018
2iojnBLj0qIMiKPvVhLnsH	173	False	2018
